inventory_id,product_id,movement_type,movement_qty,movement_date
808,1244,OUT,53,2023-04-16
809,2999,IN,21,2023-10-07
810,4264,OUT,51,2023-01-29
811,3463,IN,18,2023-05-22
812,4191,OUT,62,2024-04-02
813,1356,IN,78,2023-07-11
814,3364,IN,68,2023-10-18
815,4369,OUT,74,2023-07-08
816,3032,IN,73,2024-03-06
817,3917,IN,44,2024-06-07
818,1152,IN,82,2023-12-01
819,101,OUT,40,2023-06-12
820,1251,OUT,8,2023-10-25
821,495,OUT,1,2023-08-06
822,4053,OUT,51,2023-11-07
823,3433,IN,65,2024-01-11
824,3914,IN,65,2023-01-26
825,1076,OUT,98,2023-10-02
826,790,OUT,91,2024-06-04
827,925,IN,13,2023-01-09
828,2769,IN,39,2023-01-20
829,906,IN,17,2023-05-09
830,487,OUT,39,2023-09-26
831,899,IN,92,2024-09-24
832,473,OUT,27,2024-05-15
833,2961,IN,2,2024-10-26
834,3471,IN,63,2023-03-13
835,1569,IN,2,2023-11-19
836,4776,IN,70,2024-08-25
837,4655,OUT,49,2023-09-08
838,986,OUT,29,2024-06-14
839,3698,OUT,65,2023-03-15
840,4194,IN,72,2024-07-25
841,1856,IN,6,2023-11-24
842,753,OUT,59,2023-10-20
843,4470,OUT,78,2024-01-31
844,3872,IN,37,2024-11-08
845,4596,OUT,19,2024-11-07
846,1458,OUT,50,2024-09-12
847,4486,OUT,88,2024-08-07
848,3636,OUT,51,2023-04-09
849,604,IN,90,2023-12-15
850,1428,IN,35,2024-04-20
851,1410,OUT,7,2024-10-12
852,261,OUT,20,2024-02-03
853,496,OUT,31,2023-07-26
854,2580,IN,74,2024-02-13
855,1802,OUT,77,2024-08-13
856,2547,IN,15,2023-05-04
857,3673,IN,28,2023-09-30
858,3419,OUT,36,2024-09-30
859,1587,OUT,51,2023-02-14
860,1540,OUT,10,2023-10-05
861,3611,OUT,24,2023-04-27
862,3040,IN,34,2023-11-10
863,2842,IN,50,2024-06-02
864,1609,IN,8,2023-09-02
865,4521,IN,22,2024-12-30
866,4889,OUT,77,2024-12-02
867,418,IN,15,2023-04-30
868,4920,OUT,60,2024-07-31
869,652,IN,54,2024-07-30
870,877,OUT,46,2024-03-01
871,3044,OUT,80,2024-02-05
872,1804,IN,60,2024-04-10
873,2961,OUT,26,2024-09-30
874,968,IN,81,2023-12-16
875,248,OUT,51,2024-02-29
876,1906,IN,51,2024-08-19
877,837,OUT,87,2024-08-17
878,4795,IN,62,2024-12-04
879,68,IN,79,2024-09-10
880,1184,OUT,35,2024-05-19
881,3164,IN,37,2023-04-07
882,3339,OUT,54,2023-05-23
883,2828,IN,83,2024-12-01
884,4096,IN,69,2024-11-10
885,781,OUT,2,2023-08-24
886,4936,IN,48,2023-06-18
887,4864,IN,44,2023-03-27
888,211,IN,23,2023-12-17
889,2344,OUT,10,2024-01-15
890,698,OUT,1,2024-05-22
891,3675,OUT,7,2024-03-11
892,3214,OUT,27,2023-11-08
893,3810,OUT,20,2024-07-03
894,756,IN,83,2024-04-17
895,2665,OUT,19,2024-08-01
896,2440,IN,89,2023-12-15
897,3820,IN,85,2024-07-21
898,3656,IN,64,2024-11-14
899,3749,OUT,19,2023-08-31
900,4465,IN,11,2023-12-20
901,1550,IN,8,2023-03-02
902,1288,IN,81,2024-01-06
903,312,IN,38,2024-12-21
904,4922,IN,20,2023-06-27
905,1578,IN,50,2024-04-07
906,4615,IN,56,2023-07-05
907,2338,IN,95,2023-03-30
908,855,IN,51,2024-03-05
909,151,IN,52,2024-01-29
910,3805,OUT,4,2023-02-14
911,4149,OUT,76,2024-07-28
912,628,OUT,87,2023-03-18
913,318,IN,78,2024-03-20
914,475,IN,57,2024-11-22
915,1749,IN,54,2023-05-25
916,2519,OUT,62,2023-10-14
917,2924,IN,40,2023-02-23
918,3561,IN,26,2024-06-03
919,892,OUT,96,2023-09-02
920,1417,OUT,21,2023-05-31
921,2079,IN,91,2023-12-12
922,3148,IN,96,2023-10-31
923,2483,OUT,23,2024-09-16
924,1634,IN,73,2024-03-30
925,1648,IN,39,2023-08-18
926,2760,IN,53,2023-02-25
927,3590,OUT,72,2023-06-19
928,519,IN,77,2023-09-07
929,3586,OUT,77,2023-06-01
930,349,OUT,9,2024-09-11
931,4602,OUT,33,2024-09-18
932,1449,OUT,5,2024-02-24
933,2039,OUT,46,2024-07-20
934,3099,IN,86,2023-07-15
935,371,OUT,91,2024-07-20
936,4354,OUT,39,2024-10-31
937,3720,IN,63,2024-12-03
938,3976,OUT,22,2024-10-28
939,4458,IN,8,2024-02-29
940,2709,OUT,40,2023-12-08
941,779,IN,78,2023-11-11
942,259,IN,15,2024-09-04
943,4835,OUT,28,2024-12-02
944,1978,IN,39,2023-04-24
945,3852,IN,10,2024-06-11
946,4689,OUT,49,2023-09-29
947,3269,OUT,86,2023-08-10
948,4264,IN,65,2024-03-09
949,3760,OUT,73,2023-06-18
950,3294,IN,40,2023-12-23
951,2415,IN,95,2023-01-03
952,4606,IN,21,2024-06-17
953,931,OUT,5,2023-08-31
954,3804,OUT,59,2024-11-25
955,1245,OUT,61,2024-04-30
956,3127,IN,71,2024-02-01
957,4079,IN,19,2024-10-07
958,1946,OUT,43,2024-05-24
959,974,OUT,12,2024-03-13
960,2289,OUT,12,2024-12-16
961,3903,IN,67,2023-10-01
962,4937,IN,62,2023-10-03
963,1325,IN,97,2023-07-20
964,3178,OUT,3,2024-03-07
965,4218,OUT,4,2024-06-21
966,3184,OUT,24,2023-11-05
967,3920,OUT,75,2023-04-05
968,3658,OUT,70,2024-02-28
969,667,IN,56,2024-04-24
970,4968,IN,48,2024-04-24
971,2969,IN,24,2023-09-16
972,4657,OUT,12,2023-06-18
973,2421,OUT,29,2023-12-04
974,1216,OUT,10,2023-09-11
975,3323,IN,95,2024-07-02
976,246,IN,46,2023-11-26
977,1844,IN,27,2024-05-12
978,3969,OUT,86,2024-05-12
979,3921,IN,27,2024-04-23
980,4592,OUT,19,2024-07-27
981,3618,OUT,47,2024-12-04
982,1458,IN,53,2024-05-19
983,1665,IN,18,2023-10-04
984,1935,IN,90,2023-04-05
985,2955,OUT,59,2024-03-10
986,4218,IN,53,2024-01-30
987,3984,OUT,27,2023-06-01
988,4051,OUT,65,2024-03-24
989,2418,IN,34,2023-01-15
990,3854,IN,8,2023-03-17
991,130,OUT,17,2024-05-30
992,329,OUT,33,2024-09-26
993,3546,IN,89,2024-09-08
994,4160,OUT,15,2024-11-03
995,4159,OUT,6,2023-10-12
996,4585,OUT,73,2023-01-23
997,2983,IN,39,2024-09-12
998,2099,OUT,7,2023-05-14
999,1675,OUT,51,2024-11-11
1000,2707,OUT,97,2023-11-20
1001,1399,OUT,87,2024-12-29
1002,391,IN,68,2024-07-23
1003,1352,OUT,93,2023-01-09
1004,2639,OUT,62,2024-03-30
1005,4182,IN,47,2023-07-07
1006,4721,OUT,46,2023-05-28
1007,3437,OUT,80,2023-05-23
1008,4915,OUT,82,2024-02-08
1009,2811,IN,21,2024-02-09
1010,4682,OUT,33,2024-06-25
1011,1275,OUT,84,2023-10-07
1012,1711,OUT,26,2024-06-28
1013,2044,OUT,94,2024-07-13
1014,623,IN,59,2023-12-28
1015,297,IN,84,2024-01-25
1016,1584,OUT,5,2023-04-01
1017,2409,OUT,58,2024-02-26
1018,4944,IN,61,2023-08-19
1019,1829,IN,55,2024-12-10
1020,4232,IN,60,2023-05-10
1021,3203,IN,99,2023-11-14
1022,3861,IN,81,2024-05-30
1023,3309,IN,7,2024-04-22
1024,4567,IN,78,2023-12-31
1025,4246,IN,83,2024-06-25
1026,210,IN,34,2024-03-15
1027,3635,OUT,22,2023-06-19
1028,3197,OUT,77,2023-03-22
1029,2969,IN,97,2023-03-11
1030,2383,IN,94,2023-11-14
1031,3812,IN,6,2023-01-18
1032,1902,IN,61,2023-03-28
1033,3548,IN,7,2024-09-07
1034,199,OUT,59,2024-04-10
1035,176,IN,80,2024-12-12
1036,2277,IN,91,2024-05-13
1037,626,IN,89,2023-08-16
1038,3189,IN,11,2024-08-17
1039,1035,OUT,79,2024-10-01
1040,3590,IN,96,2024-07-16
1041,2288,IN,88,2023-03-26
1042,1704,OUT,49,2023-10-26
1043,880,IN,48,2024-09-08
1044,3147,OUT,40,2024-11-17
1045,2873,IN,34,2024-01-06
1046,4711,OUT,55,2023-01-03
1047,3206,OUT,66,2023-12-27
1048,4097,OUT,29,2024-10-11
1049,3212,IN,26,2023-05-11
1050,4657,OUT,39,2023-12-17
1051,4687,IN,49,2024-09-15
1052,575,IN,94,2024-06-16
1053,663,OUT,48,2023-01-05
1054,4843,OUT,98,2023-03-11
1055,1425,IN,13,2024-12-18
1056,4355,OUT,99,2023-05-20
1057,2907,OUT,29,2024-10-27
1058,3836,OUT,99,2023-11-16
1059,2185,IN,6,2024-05-14
1060,643,IN,66,2024-06-01
1061,1914,IN,95,2023-03-23
1062,4197,OUT,30,2023-08-10
1063,1081,IN,32,2024-05-11
1064,3970,IN,32,2024-05-30
1065,3768,IN,44,2023-05-26
1066,3045,IN,22,2024-09-04
1067,2280,IN,27,2023-10-26
1068,4895,OUT,38,2023-09-20
1069,825,OUT,30,2024-12-11
1070,250,OUT,25,2024-04-07
1071,418,IN,33,2024-09-23
1072,2505,OUT,79,2024-05-30
1073,3234,OUT,15,2023-01-30
1074,1866,IN,70,2023-11-14
1075,4745,OUT,13,2024-05-03
1076,2375,OUT,97,2024-06-10
1077,2714,OUT,68,2023-07-16
1078,3503,OUT,74,2024-12-27
1079,714,OUT,59,2023-01-26
1080,238,OUT,28,2023-03-04
1081,3778,IN,76,2024-01-13
1082,3620,OUT,37,2024-01-16
1083,287,OUT,1,2023-02-13
1084,405,IN,63,2023-01-20
1085,1986,OUT,64,2023-01-09
1086,2729,OUT,39,2023-10-10
1087,4311,IN,25,2023-04-13
1088,1090,OUT,59,2023-10-21
1089,3115,IN,34,2023-08-04
1090,4347,OUT,61,2024-10-22
1091,246,OUT,85,2023-01-30
1092,4097,OUT,25,2024-05-21
1093,3469,IN,65,2024-08-01
1094,4023,OUT,29,2024-12-20
1095,2185,OUT,48,2023-10-30
1096,4187,OUT,12,2023-08-15
1097,884,IN,99,2023-07-31
1098,2871,IN,57,2024-02-05
1099,4272,OUT,93,2023-08-08
1100,3934,IN,29,2023-04-29
1101,1933,IN,93,2024-03-08
1102,4328,OUT,91,2024-11-29
1103,852,IN,50,2023-12-01
1104,2505,IN,53,2024-09-25
1105,2024,IN,58,2024-06-10
1106,3253,OUT,95,2023-09-11
1107,3587,OUT,31,2024-07-11
1108,1574,OUT,6,2024-11-09
1109,1393,OUT,38,2024-08-15
1110,3228,OUT,49,2024-01-04
1111,1256,OUT,97,2024-09-19
1112,2066,OUT,10,2024-10-03
1113,1809,OUT,53,2024-03-13
1114,692,IN,48,2023-09-12
1115,1277,OUT,21,2024-03-30
1116,1720,IN,37,2024-04-24
1117,1485,IN,40,2023-04-19
1118,2268,IN,24,2024-03-26
1119,257,OUT,49,2024-11-21
1120,837,IN,48,2024-12-26
1121,1932,OUT,79,2024-12-25
1122,4386,OUT,2,2023-09-05
1123,2488,IN,35,2023-12-02
1124,1152,IN,65,2023-07-25
1125,4951,OUT,49,2023-06-01
1126,1812,OUT,75,2023-06-26
1127,798,OUT,66,2023-11-23
1128,1297,OUT,46,2024-09-12
1129,3891,IN,95,2024-11-27
1130,1576,IN,75,2023-08-08
1131,2667,OUT,42,2023-04-07
1132,1525,IN,26,2024-07-27
1133,1845,OUT,69,2024-04-27
1134,1734,OUT,23,2024-04-07
1135,1797,OUT,29,2024-06-12
1136,1921,IN,78,2024-03-21
1137,4497,IN,48,2024-01-01
1138,900,IN,90,2023-02-05
1139,3248,IN,38,2023-05-13
1140,3054,IN,35,2023-05-14
1141,358,IN,48,2024-06-13
1142,3221,IN,68,2024-06-21
1143,3909,OUT,33,2024-11-30
1144,2595,IN,33,2024-10-16
1145,1464,IN,90,2023-01-18
1146,1898,IN,49,2024-01-20
1147,1253,OUT,46,2023-09-22
1148,279,OUT,63,2024-09-03
1149,4880,IN,92,2023-08-27
1150,1194,OUT,89,2023-11-01
1151,2168,OUT,36,2024-04-29
1152,545,IN,61,2024-12-22
1153,1303,IN,15,2023-05-29
1154,4128,OUT,54,2023-03-06
1155,1204,OUT,4,2023-11-10
1156,3261,IN,36,2024-10-21
1157,2360,IN,64,2024-04-22
1158,1881,IN,10,2023-10-05
1159,1425,IN,70,2023-09-26
1160,53,IN,2,2024-08-13
1161,3491,IN,79,2023-09-26
1162,3318,OUT,90,2023-06-23
1163,3790,IN,59,2023-11-15
1164,1565,IN,83,2024-01-13
1165,1159,IN,2,2023-02-06
1166,845,OUT,31,2024-05-26
1167,3305,OUT,38,2024-10-04
1168,2630,OUT,14,2023-06-01
1169,2886,IN,11,2023-02-05
1170,1030,OUT,24,2023-10-07
1171,3149,OUT,15,2023-12-03
1172,2689,IN,11,2024-02-03
1173,3458,IN,62,2023-04-25
1174,1200,IN,23,2024-07-30
1175,4821,IN,90,2024-02-10
1176,2773,IN,56,2023-09-13
1177,4252,IN,90,2023-08-21
1178,85,OUT,31,2024-11-08
1179,1489,IN,39,2023-03-28
1180,980,IN,86,2024-11-29
1181,300,IN,91,2024-12-03
1182,4549,OUT,85,2024-09-19
1183,3660,IN,18,2023-02-16
1184,3469,IN,44,2024-10-29
1185,3407,OUT,21,2024-07-12
1186,1263,OUT,27,2024-07-14
1187,1289,OUT,13,2023-10-16
1188,2472,OUT,29,2024-01-10
1189,3687,OUT,85,2023-11-10
1190,3913,OUT,39,2023-06-26
1191,4228,IN,34,2024-12-18
1192,4097,OUT,32,2024-05-31
1193,1297,IN,80,2024-03-16
1194,3131,IN,59,2023-04-14
1195,716,IN,24,2024-05-22
1196,809,OUT,94,2024-08-05
1197,1910,OUT,27,2023-07-29
1198,1157,IN,32,2024-04-26
1199,1919,OUT,28,2024-11-25
1200,2826,IN,39,2024-05-29
1201,2734,IN,37,2024-02-07
1202,4886,OUT,93,2024-01-17
1203,2628,IN,41,2023-10-23
1204,1543,OUT,34,2024-01-23
1205,1243,OUT,27,2023-12-19
1206,4995,IN,61,2024-06-24
1207,2066,OUT,48,2024-07-18
1208,422,OUT,55,2023-08-30
1209,1592,OUT,87,2024-02-29
1210,2876,IN,68,2024-05-14
1211,4858,OUT,74,2023-10-22
1212,3552,OUT,59,2023-08-19
1213,2285,IN,70,2023-08-29
1214,3023,IN,60,2024-06-19
1215,3302,OUT,14,2024-09-19
1216,1844,OUT,9,2024-10-12
1217,2319,IN,3,2023-01-05
1218,2140,IN,34,2024-05-30
1219,2260,IN,30,2023-07-05
1220,2937,IN,36,2024-01-16
1221,3434,IN,84,2023-10-18
1222,4997,IN,25,2023-12-09
1223,4678,IN,42,2024-04-24
1224,2421,OUT,47,2024-12-05
1225,4860,IN,99,2023-10-18
1226,3676,OUT,78,2024-02-24
1227,4790,OUT,88,2024-04-14
1228,2991,OUT,99,2023-01-15
1229,3945,IN,20,2023-06-18
1230,2140,OUT,2,2023-02-20
1231,1760,OUT,26,2023-04-04
1232,4731,IN,60,2023-01-11
1233,2565,OUT,76,2023-03-23
1234,2460,OUT,46,2024-06-03
1235,4852,OUT,34,2024-12-04
1236,3759,OUT,70,2024-05-20
1237,4200,IN,6,2023-10-11
1238,213,IN,81,2024-11-28
1239,4566,IN,75,2023-07-29
1240,2068,IN,73,2024-04-25
1241,3695,OUT,52,2024-04-08
1242,194,OUT,17,2024-01-21
1243,479,IN,2,2023-12-01
1244,714,IN,52,2024-09-21
1245,3604,IN,73,2024-06-19
1246,494,OUT,46,2024-03-24
1247,4346,OUT,76,2024-01-28
1248,4327,IN,41,2024-02-03
1249,379,IN,16,2023-07-21
1250,2996,IN,65,2024-03-10
1251,1388,OUT,46,2023-02-26
1252,2288,IN,46,2024-08-22
1253,2134,OUT,81,2024-10-09
1254,3171,IN,54,2024-07-18
1255,4361,OUT,1,2024-08-02
1256,1863,IN,3,2024-10-28
1257,1725,OUT,13,2024-01-14
1258,3987,IN,60,2024-06-19
1259,4889,IN,17,2024-02-10
1260,4845,OUT,5,2024-07-13
1261,2261,OUT,81,2023-09-21
1262,4870,OUT,93,2024-04-23
1263,4593,IN,51,2023-07-22
1264,13,OUT,10,2024-09-21
1265,4497,IN,16,2024-07-14
1266,1639,IN,49,2024-08-04
1267,4946,OUT,93,2024-05-01
1268,1958,OUT,13,2023-12-18
1269,3850,IN,59,2023-11-23
1270,4629,IN,21,2024-01-17
1271,581,OUT,84,2024-10-31
1272,2878,IN,77,2023-08-09
1273,3190,OUT,42,2024-05-08
1274,3977,IN,31,2024-10-13
1275,3251,IN,62,2023-12-04
1276,3713,IN,78,2023-04-19
1277,3975,IN,75,2024-10-02
1278,4140,OUT,96,2024-12-13
1279,2357,OUT,53,2024-05-28
1280,1055,OUT,35,2023-10-06
1281,650,OUT,20,2023-12-27
1282,1004,IN,78,2024-06-11
1283,2953,OUT,34,2024-08-29
1284,2965,IN,37,2024-07-12
1285,1829,OUT,9,2023-04-25
1286,3447,IN,19,2024-10-29
1287,1955,OUT,12,2024-11-10
1288,4558,OUT,40,2023-08-22
1289,790,IN,50,2024-02-07
1290,172,OUT,60,2023-06-27
1291,4674,IN,24,2023-10-06
1292,1333,OUT,83,2024-02-03
1293,806,IN,33,2023-06-19
1294,2534,OUT,8,2023-04-21
1295,3358,IN,31,2024-10-23
1296,4595,IN,66,2023-06-29
1297,3200,OUT,4,2024-01-31
1298,50,OUT,98,2023-09-12
1299,1822,OUT,35,2023-08-04
1300,1837,OUT,31,2023-06-14
1301,3078,IN,60,2024-10-07
1302,3541,IN,67,2024-12-29
1303,3125,OUT,84,2023-09-10
1304,3645,IN,60,2023-02-21
1305,1189,OUT,45,2023-10-10
1306,4989,IN,60,2023-02-19
1307,933,IN,72,2024-11-21
1308,2547,OUT,96,2023-04-26
1309,2705,IN,50,2024-11-25
1310,1655,OUT,41,2023-10-07
1311,1963,IN,16,2024-08-04
1312,1537,IN,37,2023-10-18
1313,2224,IN,82,2023-10-06
1314,3026,OUT,11,2024-05-12
1315,2214,OUT,77,2024-07-04
1316,259,IN,11,2024-05-30
1317,3438,OUT,55,2023-09-12
1318,1407,IN,98,2024-07-25
1319,3822,IN,12,2023-08-22
1320,2743,IN,59,2024-09-28
1321,3138,OUT,8,2023-05-16
1322,2020,IN,4,2023-04-13
1323,4254,IN,14,2024-06-14
1324,1613,IN,61,2024-05-15
1325,1258,OUT,24,2023-03-19
1326,4236,OUT,22,2023-03-31
1327,1085,IN,57,2024-10-04
1328,1406,IN,94,2023-08-02
1329,3072,IN,75,2024-11-08
1330,4815,IN,83,2023-02-03
1331,1628,IN,74,2024-10-17
1332,3191,OUT,21,2024-02-07
1333,153,OUT,6,2023-05-01
1334,4012,IN,74,2023-07-12
1335,2431,IN,75,2024-04-15
1336,252,OUT,98,2023-05-16
1337,2224,OUT,44,2023-02-12
1338,3617,OUT,5,2023-03-27
1339,1428,OUT,58,2023-08-11
1340,1578,IN,91,2023-06-02
1341,2161,OUT,54,2024-03-15
1342,1989,OUT,97,2024-04-06
1343,771,IN,18,2024-05-03
1344,4321,IN,53,2023-05-04
1345,725,IN,93,2024-02-22
1346,2339,IN,88,2024-12-14
1347,1175,IN,69,2023-03-05
1348,3967,OUT,49,2023-04-14
1349,736,OUT,22,2024-10-25
1350,1282,IN,53,2024-12-14
1351,4455,IN,87,2024-09-21
1352,3159,OUT,63,2023-06-02
1353,4312,IN,88,2024-04-11
1354,716,IN,74,2024-02-24
1355,4086,IN,65,2023-03-02
1356,4628,IN,83,2023-09-03
1357,4647,IN,80,2023-08-19
1358,4391,IN,1,2024-11-27
1359,2910,IN,97,2023-11-03
1360,282,IN,16,2023-12-15
1361,4619,IN,23,2024-11-05
1362,3496,OUT,12,2024-08-22
1363,3440,OUT,76,2023-03-12
1364,1532,OUT,26,2023-12-07
1365,3689,OUT,70,2024-05-21
1366,4920,IN,31,2023-08-04
1367,2323,OUT,57,2024-12-09
1368,4342,OUT,28,2023-01-07
1369,4474,IN,76,2024-01-06
1370,2249,IN,18,2024-10-17
1371,2181,IN,30,2023-04-10
1372,2391,IN,43,2023-03-10
1373,2471,IN,74,2024-04-19
1374,3430,OUT,74,2023-06-25
1375,1345,OUT,26,2024-10-09
1376,4834,IN,71,2023-09-26
1377,2755,OUT,66,2024-12-09
1378,1431,OUT,41,2024-01-24
1379,3779,OUT,52,2023-10-21
1380,1541,IN,84,2023-12-19
1381,2897,OUT,85,2024-08-29
1382,1623,IN,28,2024-10-18
1383,2748,IN,59,2023-10-27
1384,4491,OUT,70,2023-08-03
1385,1846,IN,68,2023-11-12
1386,1990,IN,11,2024-10-14
1387,4390,OUT,51,2023-09-21
1388,4906,OUT,73,2023-06-12
1389,1144,OUT,5,2023-01-16
1390,3872,IN,85,2023-09-14
1391,3786,IN,15,2023-08-08
1392,3603,IN,78,2024-02-20
1393,283,OUT,53,2024-01-28
1394,2370,IN,17,2023-02-24
1395,1659,OUT,15,2024-12-04
1396,3659,IN,32,2023-08-17
1397,3782,OUT,4,2024-11-08
1398,3621,IN,33,2024-10-09
1399,692,IN,73,2023-08-09
1400,988,OUT,1,2023-04-01
1401,3658,OUT,98,2024-02-05
1402,3116,OUT,79,2024-02-14
1403,2274,OUT,77,2023-05-11
1404,3337,IN,37,2023-11-21
1405,4131,IN,23,2024-09-23
1406,2475,OUT,32,2023-03-05
1407,4631,IN,78,2024-11-17
1408,1862,OUT,44,2024-09-06
1409,3314,IN,56,2023-07-11
1410,2840,OUT,40,2024-06-20
1411,1914,OUT,71,2024-05-22
1412,2386,IN,62,2024-03-06
1413,3542,OUT,88,2024-07-15
1414,3591,OUT,39,2023-04-21
1415,2262,OUT,54,2023-01-02
1416,3208,OUT,87,2024-08-23
1417,1156,OUT,38,2023-12-09
1418,1377,OUT,99,2024-03-20
1419,4333,OUT,78,2023-05-20
1420,4743,IN,63,2024-05-06
1421,1195,OUT,70,2024-12-09
1422,3531,OUT,42,2023-08-04
1423,3710,IN,44,2023-08-29
1424,4670,OUT,8,2023-05-20
1425,1897,IN,81,2024-07-17
1426,2424,OUT,7,2024-04-09
1427,2858,OUT,43,2023-06-24
1428,4058,IN,19,2023-06-30
1429,2073,IN,23,2023-05-07
1430,3191,IN,30,2023-04-21
1431,1246,IN,69,2024-12-23
1432,106,IN,34,2024-03-27
1433,4201,OUT,12,2024-08-15
1434,3813,IN,40,2023-07-02
1435,3539,OUT,46,2024-03-20
1436,4220,OUT,88,2023-01-13
1437,4360,OUT,8,2023-08-20
1438,925,OUT,34,2024-04-18
1439,1902,OUT,93,2023-06-05
1440,4876,IN,84,2024-06-22
1441,4656,OUT,92,2023-02-08
1442,1895,OUT,28,2024-11-17
1443,849,IN,30,2023-03-31
1444,569,IN,10,2023-01-25
1445,4615,IN,98,2023-08-13
1446,2528,IN,76,2024-01-04
1447,4607,IN,78,2024-07-27
1448,3087,IN,13,2024-05-27
1449,565,IN,73,2024-04-04
1450,171,OUT,60,2023-07-02
1451,184,IN,91,2024-11-30
1452,1094,IN,90,2024-03-04
1453,3717,OUT,49,2023-11-06
1454,2069,OUT,79,2023-07-03
1455,3506,OUT,55,2023-08-16
1456,1007,OUT,52,2023-05-19
1457,2545,IN,70,2023-11-05
1458,2684,OUT,30,2023-09-22
1459,2878,IN,72,2023-08-12
1460,924,OUT,30,2024-11-10
1461,3575,OUT,41,2024-03-31
1462,2927,IN,9,2023-02-13
1463,528,IN,50,2023-03-15
1464,3476,IN,59,2024-10-08
1465,3733,OUT,75,2023-07-29
1466,3962,OUT,41,2023-03-07
1467,3840,OUT,32,2024-02-18
1468,3529,IN,13,2024-10-05
1469,3788,IN,4,2024-02-24
1470,2863,IN,28,2023-03-21
1471,2657,OUT,45,2023-06-30
1472,1368,IN,16,2023-07-16
1473,1234,IN,7,2024-10-17
1474,4348,IN,65,2024-12-14
1475,1295,IN,96,2024-10-31
1476,3705,OUT,29,2023-05-06
1477,2692,OUT,93,2023-11-08
1478,3445,OUT,15,2024-03-01
1479,167,IN,30,2024-11-05
1480,3222,OUT,9,2024-07-16
1481,744,IN,34,2023-08-01
1482,3334,OUT,39,2024-05-21
1483,3073,IN,27,2023-07-09
1484,2956,IN,39,2023-08-27
1485,2838,IN,66,2024-05-29
1486,478,OUT,90,2023-07-08
1487,2777,OUT,12,2024-03-11
1488,1343,OUT,50,2024-03-02
1489,394,OUT,29,2023-09-11
1490,4291,OUT,69,2023-01-07
1491,641,OUT,71,2024-12-27
1492,2191,OUT,33,2023-11-02
1493,2866,IN,74,2023-01-02
1494,3713,OUT,46,2023-01-01
1495,1193,IN,95,2024-01-07
1496,277,OUT,39,2024-11-18
1497,1692,IN,69,2023-12-19
1498,1579,IN,16,2023-12-09
1499,1547,OUT,51,2023-05-14
1500,2351,OUT,12,2024-11-14
1501,562,IN,70,2024-02-18
1502,3450,OUT,92,2023-06-11
1503,3225,OUT,15,2024-08-29
1504,4821,OUT,14,2023-02-12
1505,3952,OUT,70,2023-01-01
1506,863,IN,56,2023-12-16
1507,4666,OUT,55,2024-10-04
1508,1581,OUT,91,2024-05-06
1509,4743,OUT,51,2024-09-11
1510,2243,OUT,38,2024-05-07
1511,4103,IN,43,2023-04-19
1512,1065,IN,80,2024-12-25
1513,17,IN,99,2024-07-09
1514,999,OUT,31,2024-05-20
1515,3638,IN,44,2023-08-23
1516,1230,OUT,16,2024-10-09
1517,4290,OUT,40,2024-10-23
1518,4776,OUT,21,2023-05-10
1519,66,IN,13,2023-10-28
1520,834,IN,99,2023-11-07
1521,849,IN,96,2023-12-29
1522,1252,OUT,96,2024-08-03
1523,414,IN,62,2024-09-20
1524,3462,IN,86,2024-11-06
1525,1978,OUT,81,2023-09-09
1526,196,OUT,81,2023-08-25
1527,1511,IN,36,2024-06-04
1528,4039,IN,45,2024-05-08
1529,1923,OUT,74,2023-06-26
1530,2307,IN,45,2023-05-04
1531,2084,IN,28,2024-07-09
1532,1976,IN,16,2024-11-16
1533,1645,IN,74,2023-08-01
1534,1040,OUT,19,2023-10-21
1535,903,IN,85,2024-09-24
1536,1217,IN,83,2023-11-01
1537,2729,OUT,40,2024-03-12
1538,2758,IN,13,2024-07-03
1539,134,IN,77,2024-11-20
1540,2136,IN,77,2023-07-15
1541,2210,IN,6,2023-04-23
1542,4839,OUT,80,2023-08-14
1543,4564,OUT,70,2024-02-03
1544,1478,OUT,65,2023-05-21
1545,466,IN,71,2024-11-06
1546,821,OUT,48,2024-01-28
1547,4471,OUT,17,2024-12-28
1548,671,OUT,89,2023-11-21
1549,1470,OUT,7,2024-01-19
1550,82,IN,88,2023-07-17
1551,774,OUT,24,2024-03-29
1552,1938,IN,74,2024-04-08
1553,2109,IN,49,2024-07-30
1554,2719,IN,96,2023-08-27
1555,644,OUT,61,2024-01-03
1556,3427,OUT,4,2023-02-02
1557,1117,OUT,90,2023-02-13
1558,3177,IN,47,2023-06-13
1559,3819,IN,3,2023-07-21
1560,2004,IN,82,2023-03-11
1561,2260,IN,5,2023-12-30
1562,4961,IN,9,2023-07-04
1563,1014,OUT,49,2024-10-28
1564,4840,OUT,32,2024-08-26
1565,253,IN,10,2023-09-04
1566,1199,OUT,39,2024-04-30
1567,2754,OUT,99,2023-12-13
1568,1649,IN,79,2023-11-01
1569,3063,OUT,94,2024-04-02
1570,3754,OUT,35,2023-08-07
1571,2968,OUT,72,2024-06-29
1572,2373,OUT,11,2023-04-23
1573,2391,OUT,31,2023-03-17
1574,1651,IN,50,2024-11-12
1575,2597,OUT,94,2024-01-15
1576,3082,IN,82,2023-09-22
1577,1380,OUT,31,2023-02-18
1578,3588,IN,78,2024-04-13
1579,3737,IN,18,2024-02-08
1580,2128,OUT,1,2024-02-05
