product_id,product_name,brand,category,unit_cost,unit_price
494,cup company,STANLEY,Power Tools,89.63,75.92
495,meeting population,PORTER CABLE,Hand Tools,131.48,285.24
496,American account,STANLEY,Hand Tools,70.5,115.85
497,consider per,BLACK+DECKER,Power Tools,145.32,143.3
498,add pass,BLACK+DECKER,Outdoor,73.31,217.99
499,democratic operation,PORTER CABLE,Outdoor,29.99,184.55
500,author plan,STANLEY,Hand Tools,64.52,109.02
501,organization not,DEWALT,Accessories,143.24,175.07
502,car condition,BOSTITCH,Outdoor,54.76,224.6
503,risk despite,BOSTITCH,Hand Tools,131.53,31.85
504,cultural someone,PORTER CABLE,Outdoor,133.38,23.14
505,him pull,BLACK+DECKER,Accessories,59.03,148.26
506,notice how,BLACK+DECKER,Hand Tools,21.66,56.91
507,price leave,BOSTITCH,Accessories,111.44,206.02
508,yes himself,PORTER CABLE,Hand Tools,53.61,79.93
509,suffer affect,STANLEY,Accessories,119.61,141.2
510,war center,BLACK+DECKER,Outdoor,71.97,75.35
511,could tonight,STANLEY,Outdoor,77.94,173.58
512,see science,BLACK+DECKER,Accessories,118.91,52.49
513,follow outside,BLACK+DECKER,Accessories,63.53,26.47
514,news provide,CRAFTSMAN,Accessories,72.04,34.32
515,improve few,BLACK+DECKER,Hand Tools,62.67,287.19
516,charge month,DEWALT,Outdoor,61.43,59.84
517,five how,PORTER CABLE,Hand Tools,83.63,218.37
518,value look,PORTER CABLE,Outdoor,123.23,39.02
519,fly activity,STANLEY,Power Tools,60.65,50.28
520,term threat,BLACK+DECKER,Hand Tools,83.4,162.49
521,available nice,DEWALT,Outdoor,103.9,150.16
522,after father,STANLEY,Outdoor,47.72,286.44
523,method north,CRAFTSMAN,Hand Tools,48.85,284.55
524,seat music,STANLEY,Hand Tools,140.68,238.29
525,onto live,STANLEY,Outdoor,111.29,188.59
526,tax three,BLACK+DECKER,Hand Tools,90.81,147.39
527,discussion different,CRAFTSMAN,Accessories,100.68,119.73
528,art determine,STANLEY,Hand Tools,14.1,285.18
529,those today,DEWALT,Hand Tools,96.53,188.81
530,simple effect,DEWALT,Hand Tools,81.33,182.14
531,create stage,PORTER CABLE,Outdoor,86.4,84.93
532,under approach,CRAFTSMAN,Accessories,60.32,33.08
533,interesting above,CRAFTSMAN,Power Tools,21.41,284.65
534,fear news,PORTER CABLE,Power Tools,37.07,107.85
535,Republican campaign,STANLEY,Accessories,143.1,143.92
536,individual figure,CRAFTSMAN,Accessories,67.22,52.1
537,crime team,DEWALT,Accessories,75.34,254.34
538,daughter food,DEWALT,Outdoor,17.38,27.74
539,citizen together,BLACK+DECKER,Power Tools,15.26,253.52
540,fight scientist,CRAFTSMAN,Accessories,110.41,59.28
541,article rather,STANLEY,Outdoor,85.33,268.24
542,focus stock,PORTER CABLE,Power Tools,81.22,224.34
543,ask minute,PORTER CABLE,Hand Tools,44.04,66.11
544,year store,STANLEY,Outdoor,114.27,178.43
545,next that,BOSTITCH,Power Tools,33.55,107.54
546,cut energy,BLACK+DECKER,Outdoor,36.59,69.91
547,nation which,PORTER CABLE,Power Tools,74.5,260.57
548,understand poor,CRAFTSMAN,Power Tools,50.08,132.99
549,party security,BLACK+DECKER,Hand Tools,44.64,131.59
550,interest staff,CRAFTSMAN,Outdoor,100.33,67.57
551,identify church,DEWALT,Accessories,101.14,127.26
552,young allow,BLACK+DECKER,Hand Tools,125.43,264.05
553,coach ready,PORTER CABLE,Hand Tools,68.48,121.68
554,cover business,BLACK+DECKER,Power Tools,20.23,286.45
555,about pay,BLACK+DECKER,Accessories,48.31,284.97
556,positive sea,BLACK+DECKER,Outdoor,147.2,60.57
557,occur social,BOSTITCH,Accessories,93.48,69.65
558,late break,BLACK+DECKER,Accessories,109.36,261.55
559,minute world,CRAFTSMAN,Accessories,11.03,129.97
560,important new,DEWALT,Accessories,82.55,21.22
561,interest information,STANLEY,Accessories,15.25,96.68
562,feeling knowledge,BLACK+DECKER,Power Tools,89.69,187.34
563,your eight,PORTER CABLE,Power Tools,138.91,243.79
564,itself interview,BLACK+DECKER,Hand Tools,145.58,57.35
565,pick television,PORTER CABLE,Power Tools,85.68,50.95
566,mind base,CRAFTSMAN,Hand Tools,74.15,278.19
567,economy occur,PORTER CABLE,Hand Tools,142.3,230.32
568,most record,STANLEY,Outdoor,104.31,185.14
569,create quickly,DEWALT,Accessories,19.09,235.37
570,public rise,PORTER CABLE,Power Tools,75.2,140.08
571,break spend,PORTER CABLE,Outdoor,43.63,232.37
572,without property,DEWALT,Power Tools,75.77,124.1
573,morning government,STANLEY,Hand Tools,73.77,88.35
574,write contain,BLACK+DECKER,Power Tools,91.5,224.12
575,without before,PORTER CABLE,Accessories,59.95,137.51
576,above wait,DEWALT,Hand Tools,33.0,294.79
577,discuss service,CRAFTSMAN,Hand Tools,80.52,117.86
578,customer establish,DEWALT,Outdoor,126.23,278.08
579,onto instead,CRAFTSMAN,Accessories,102.96,281.23
580,office quality,STANLEY,Hand Tools,57.37,87.72
581,subject while,BLACK+DECKER,Accessories,140.97,243.5
582,once society,DEWALT,Power Tools,137.71,141.26
583,spring fill,BOSTITCH,Accessories,39.31,276.91
584,nice compare,PORTER CABLE,Hand Tools,15.52,146.03
585,difficult while,STANLEY,Outdoor,113.78,228.41
586,doctor population,DEWALT,Hand Tools,125.87,150.75
587,within detail,PORTER CABLE,Accessories,145.5,83.78
588,stage politics,DEWALT,Accessories,134.58,75.82
589,better price,CRAFTSMAN,Hand Tools,94.07,139.12
590,quickly person,DEWALT,Accessories,84.21,231.54
591,short opportunity,BOSTITCH,Power Tools,13.9,189.42
592,within until,DEWALT,Hand Tools,44.53,212.82
593,think social,DEWALT,Outdoor,74.35,99.05
594,trial item,BOSTITCH,Hand Tools,97.99,154.8
595,administration food,STANLEY,Power Tools,88.02,32.43
596,over smile,DEWALT,Power Tools,113.97,248.91
597,data yet,BOSTITCH,Power Tools,49.17,297.17
598,push mother,PORTER CABLE,Power Tools,89.09,133.93
599,what evening,CRAFTSMAN,Power Tools,22.34,23.07
600,trip particular,CRAFTSMAN,Outdoor,67.91,67.54
601,customer report,DEWALT,Accessories,115.02,202.71
602,school watch,STANLEY,Power Tools,107.08,191.38
603,always once,STANLEY,Power Tools,148.69,240.6
604,culture anyone,PORTER CABLE,Hand Tools,48.9,91.09
605,star to,DEWALT,Outdoor,79.75,233.82
606,many yet,CRAFTSMAN,Outdoor,56.13,212.64
607,weight change,STANLEY,Accessories,71.68,110.39
608,civil situation,DEWALT,Outdoor,129.97,172.74
609,form method,STANLEY,Hand Tools,105.79,61.24
610,vote key,BOSTITCH,Hand Tools,133.54,146.72
611,this think,STANLEY,Accessories,38.49,266.74
612,ahead blue,CRAFTSMAN,Hand Tools,132.27,137.93
613,hundred report,BLACK+DECKER,Power Tools,18.37,255.08
614,store nation,PORTER CABLE,Power Tools,134.4,185.27
615,black significant,PORTER CABLE,Hand Tools,56.07,73.73
616,how trip,CRAFTSMAN,Accessories,54.04,182.71
617,bill approach,STANLEY,Outdoor,81.69,161.68
618,garden news,DEWALT,Accessories,141.7,131.62
619,sea west,STANLEY,Outdoor,16.69,53.5
620,option plan,CRAFTSMAN,Hand Tools,59.31,136.68
621,show country,PORTER CABLE,Hand Tools,129.92,40.37
622,nor official,STANLEY,Power Tools,65.45,47.66
623,could join,PORTER CABLE,Outdoor,37.88,136.46
624,series get,DEWALT,Accessories,69.47,105.51
625,student same,PORTER CABLE,Hand Tools,63.98,279.15
626,bank make,PORTER CABLE,Accessories,138.16,125.2
627,during middle,BLACK+DECKER,Power Tools,116.67,232.2
628,staff safe,BLACK+DECKER,Outdoor,80.72,168.47
629,interview represent,BOSTITCH,Outdoor,148.37,217.14
630,both realize,BLACK+DECKER,Hand Tools,75.14,92.83
631,senior task,PORTER CABLE,Outdoor,18.15,283.73
632,around visit,CRAFTSMAN,Hand Tools,46.72,168.42
633,sense black,PORTER CABLE,Power Tools,71.05,252.77
634,local situation,CRAFTSMAN,Outdoor,31.97,122.21
635,many president,CRAFTSMAN,Hand Tools,142.66,48.06
636,determine government,BLACK+DECKER,Accessories,117.36,208.64
637,myself themselves,STANLEY,Hand Tools,47.56,22.17
638,understand happy,DEWALT,Outdoor,92.71,153.08
639,to real,BLACK+DECKER,Power Tools,111.0,73.98
640,know traditional,BLACK+DECKER,Outdoor,141.78,195.67
641,reach maybe,STANLEY,Outdoor,133.43,294.24
642,bring never,DEWALT,Hand Tools,82.13,150.03
643,we executive,PORTER CABLE,Accessories,118.45,248.9
644,like per,BOSTITCH,Outdoor,88.7,162.18
645,religious stock,BOSTITCH,Accessories,87.38,158.84
646,debate successful,PORTER CABLE,Hand Tools,26.06,280.52
647,consumer issue,BLACK+DECKER,Accessories,27.66,269.19
648,anything apply,DEWALT,Hand Tools,84.13,240.02
649,price own,BLACK+DECKER,Power Tools,47.64,102.95
650,task almost,CRAFTSMAN,Accessories,12.95,172.6
651,nearly threat,BLACK+DECKER,Accessories,111.2,82.69
652,suggest task,BLACK+DECKER,Power Tools,14.55,144.3
653,become education,PORTER CABLE,Accessories,93.34,155.58
654,budget born,PORTER CABLE,Power Tools,85.49,252.86
655,growth shoulder,PORTER CABLE,Outdoor,145.63,270.89
656,system court,BOSTITCH,Hand Tools,77.79,136.09
657,office case,CRAFTSMAN,Power Tools,18.9,24.96
658,picture Democrat,PORTER CABLE,Accessories,87.24,261.3
659,hard wish,DEWALT,Power Tools,127.75,68.8
660,religious administration,BOSTITCH,Accessories,149.56,194.13
661,price anything,STANLEY,Outdoor,70.25,26.99
662,wind live,DEWALT,Power Tools,54.84,131.86
663,network lose,DEWALT,Outdoor,136.93,296.07
664,write check,PORTER CABLE,Hand Tools,36.77,48.19
665,read low,STANLEY,Accessories,96.16,138.63
666,executive live,STANLEY,Accessories,66.8,106.0
667,individual economy,BOSTITCH,Outdoor,15.75,273.42
668,pattern wind,STANLEY,Hand Tools,58.62,263.42
669,Mr these,CRAFTSMAN,Power Tools,47.13,86.56
670,character structure,PORTER CABLE,Power Tools,106.05,42.73
671,good create,STANLEY,Accessories,142.83,195.6
672,very statement,BOSTITCH,Outdoor,47.53,114.18
673,material drive,CRAFTSMAN,Outdoor,123.61,208.18
674,happen set,BLACK+DECKER,Power Tools,17.75,28.99
675,yet reveal,BLACK+DECKER,Hand Tools,85.34,57.35
676,president where,CRAFTSMAN,Hand Tools,19.88,212.18
677,plan she,BOSTITCH,Power Tools,140.76,79.46
678,team draw,CRAFTSMAN,Power Tools,117.29,260.12
679,work listen,PORTER CABLE,Outdoor,102.11,36.41
680,know stuff,PORTER CABLE,Hand Tools,125.35,80.33
681,time born,BLACK+DECKER,Power Tools,100.65,299.6
682,chance answer,STANLEY,Power Tools,145.65,141.26
683,attention everybody,BOSTITCH,Accessories,109.95,216.83
684,various increase,BLACK+DECKER,Power Tools,139.45,71.15
685,while line,STANLEY,Power Tools,82.4,190.76
686,model effort,STANLEY,Hand Tools,26.39,223.31
687,rich course,PORTER CABLE,Outdoor,83.94,108.05
688,wrong market,DEWALT,Hand Tools,27.76,252.09
689,clear play,DEWALT,Outdoor,92.95,188.96
690,get professional,CRAFTSMAN,Accessories,77.55,128.95
691,toward tend,PORTER CABLE,Power Tools,97.16,176.14
692,line specific,STANLEY,Accessories,11.41,181.49
693,this upon,BOSTITCH,Outdoor,37.28,66.35
694,particularly degree,DEWALT,Hand Tools,78.79,132.77
695,word morning,STANLEY,Hand Tools,143.07,116.16
696,baby maintain,DEWALT,Accessories,63.71,132.25
697,music lose,DEWALT,Outdoor,69.41,233.11
698,finish she,DEWALT,Accessories,110.06,155.11
699,occur alone,BOSTITCH,Accessories,94.53,283.29
700,person sort,PORTER CABLE,Power Tools,51.85,102.23
701,admit ball,BOSTITCH,Accessories,67.51,136.4
702,hour plant,BLACK+DECKER,Power Tools,40.48,240.35
703,face teacher,STANLEY,Power Tools,145.24,172.89
704,parent wind,PORTER CABLE,Hand Tools,28.29,173.17
705,thus remain,PORTER CABLE,Power Tools,62.06,34.94
706,religious maintain,PORTER CABLE,Power Tools,13.62,131.61
707,pressure part,PORTER CABLE,Hand Tools,41.05,95.81
708,something point,BOSTITCH,Accessories,119.27,299.81
709,join buy,PORTER CABLE,Outdoor,38.16,106.34
710,interview late,CRAFTSMAN,Outdoor,21.21,267.66
711,space cell,STANLEY,Outdoor,76.42,209.35
712,sister spring,PORTER CABLE,Accessories,11.4,115.46
713,reality hotel,STANLEY,Power Tools,21.87,172.19
714,pass leg,CRAFTSMAN,Outdoor,123.07,255.35
715,add which,CRAFTSMAN,Accessories,118.01,267.34
716,seek around,STANLEY,Power Tools,138.12,64.91
717,choice purpose,DEWALT,Hand Tools,129.63,115.08
718,subject single,BLACK+DECKER,Outdoor,105.64,113.86
719,according speech,DEWALT,Power Tools,17.33,31.77
720,term specific,DEWALT,Outdoor,119.6,187.51
721,teach around,BOSTITCH,Outdoor,128.37,259.35
722,at challenge,DEWALT,Outdoor,121.87,126.84
723,cup nearly,PORTER CABLE,Power Tools,81.19,227.21
724,any research,BOSTITCH,Accessories,42.61,195.76
725,its school,BOSTITCH,Power Tools,128.35,125.18
726,reveal act,CRAFTSMAN,Outdoor,111.8,59.5
727,lawyer final,DEWALT,Power Tools,147.31,218.61
728,set include,CRAFTSMAN,Hand Tools,31.8,259.28
729,discuss generation,STANLEY,Accessories,41.59,212.04
730,civil modern,BLACK+DECKER,Power Tools,39.65,25.01
731,knowledge important,BOSTITCH,Hand Tools,120.96,80.55
732,receive contain,STANLEY,Accessories,36.17,39.45
733,research could,STANLEY,Hand Tools,19.33,179.71
734,note increase,PORTER CABLE,Accessories,149.8,231.81
735,similar difficult,BLACK+DECKER,Power Tools,13.47,50.96
736,garden agree,STANLEY,Hand Tools,126.93,254.73
737,interview miss,STANLEY,Outdoor,61.15,175.54
738,produce American,BLACK+DECKER,Hand Tools,127.83,213.19
739,whom international,BLACK+DECKER,Accessories,87.65,291.99
740,foreign thank,STANLEY,Power Tools,136.23,43.43
741,artist education,BLACK+DECKER,Accessories,139.67,272.34
742,ok report,STANLEY,Hand Tools,11.27,55.31
743,home between,STANLEY,Hand Tools,20.56,130.03
744,I ground,PORTER CABLE,Outdoor,45.05,258.4
745,growth dinner,DEWALT,Power Tools,103.7,273.75
746,play better,STANLEY,Power Tools,134.36,161.78
747,conference have,CRAFTSMAN,Hand Tools,74.39,186.35
748,yet audience,BOSTITCH,Power Tools,94.98,218.28
749,situation least,DEWALT,Outdoor,36.39,253.17
750,must exist,DEWALT,Accessories,122.7,54.02
751,defense during,DEWALT,Power Tools,145.43,246.82
752,position economic,PORTER CABLE,Hand Tools,47.6,154.76
753,choose voice,STANLEY,Accessories,79.28,146.17
754,tonight age,PORTER CABLE,Accessories,22.06,138.69
755,four five,STANLEY,Outdoor,88.28,162.58
756,total from,PORTER CABLE,Hand Tools,80.39,284.61
757,Mrs view,PORTER CABLE,Power Tools,30.22,173.5
758,level age,BOSTITCH,Hand Tools,71.89,286.89
759,hear set,CRAFTSMAN,Accessories,56.77,70.48
760,beat medical,PORTER CABLE,Hand Tools,83.06,222.76
761,message present,BOSTITCH,Power Tools,91.99,247.43
762,blue ability,BLACK+DECKER,Power Tools,11.19,210.16
763,strong fear,CRAFTSMAN,Outdoor,116.54,189.94
764,rich budget,PORTER CABLE,Power Tools,109.82,178.15
765,common down,DEWALT,Power Tools,61.28,261.06
766,minute policy,BLACK+DECKER,Hand Tools,17.41,250.06
767,gas Congress,BLACK+DECKER,Hand Tools,115.69,54.24
768,visit method,BOSTITCH,Accessories,143.72,257.6
769,place away,BLACK+DECKER,Outdoor,43.62,135.94
770,just figure,CRAFTSMAN,Hand Tools,55.29,91.04
771,vote support,PORTER CABLE,Power Tools,35.73,263.54
772,next move,PORTER CABLE,Accessories,90.77,140.97
773,forget offer,DEWALT,Hand Tools,31.68,246.34
774,space morning,BOSTITCH,Outdoor,59.87,93.75
775,space recent,DEWALT,Outdoor,107.58,21.1
776,personal rest,BLACK+DECKER,Accessories,88.42,158.73
777,there decide,DEWALT,Accessories,64.1,48.06
778,may practice,CRAFTSMAN,Accessories,68.83,231.23
779,trial chair,PORTER CABLE,Accessories,88.7,97.3
780,amount number,BLACK+DECKER,Accessories,10.82,144.22
781,hour themselves,DEWALT,Power Tools,20.99,44.37
782,white five,BOSTITCH,Power Tools,133.38,100.26
783,American top,CRAFTSMAN,Hand Tools,20.9,238.82
784,light sit,CRAFTSMAN,Outdoor,108.95,62.44
785,good establish,DEWALT,Power Tools,138.81,201.2
786,figure accept,PORTER CABLE,Power Tools,47.9,276.88
787,score send,DEWALT,Power Tools,61.87,210.35
788,surface quality,BLACK+DECKER,Hand Tools,89.65,247.09
789,six organization,DEWALT,Accessories,133.44,50.51
790,language bill,CRAFTSMAN,Hand Tools,141.87,90.2
791,drop employee,DEWALT,Outdoor,113.54,270.47
792,force parent,PORTER CABLE,Outdoor,22.13,220.23
793,or like,BOSTITCH,Outdoor,103.68,199.08
794,but maintain,STANLEY,Outdoor,67.44,205.85
795,tonight bit,DEWALT,Power Tools,75.9,135.98
796,member positive,PORTER CABLE,Power Tools,16.88,32.48
797,behind effort,PORTER CABLE,Hand Tools,36.75,239.64
798,create success,BOSTITCH,Accessories,120.67,210.04
799,in interesting,CRAFTSMAN,Outdoor,73.55,152.39
800,similar follow,PORTER CABLE,Hand Tools,52.23,271.93
801,task half,PORTER CABLE,Power Tools,63.76,114.12
802,woman available,PORTER CABLE,Power Tools,129.62,102.41
803,must development,PORTER CABLE,Accessories,114.86,264.38
804,best commercial,BLACK+DECKER,Accessories,48.12,243.16
805,officer four,BLACK+DECKER,Accessories,26.45,164.19
806,tax challenge,CRAFTSMAN,Hand Tools,45.28,56.61
807,sea long,DEWALT,Power Tools,138.91,80.22
808,per time,PORTER CABLE,Power Tools,91.42,203.74
809,protect sometimes,BOSTITCH,Accessories,84.69,127.81
810,card state,DEWALT,Outdoor,93.5,254.21
811,cup away,BOSTITCH,Accessories,61.24,285.99
812,time million,DEWALT,Hand Tools,122.99,245.58
813,available laugh,CRAFTSMAN,Accessories,83.26,125.71
814,rate lawyer,PORTER CABLE,Accessories,26.34,240.83
815,lose method,PORTER CABLE,Hand Tools,28.07,118.4
816,station throw,STANLEY,Accessories,85.16,66.79
817,type I,BOSTITCH,Power Tools,141.12,29.35
818,scientist body,DEWALT,Outdoor,53.17,128.0
819,season well,DEWALT,Accessories,131.74,273.0
820,activity huge,BLACK+DECKER,Hand Tools,116.97,86.92
821,company enough,STANLEY,Outdoor,44.69,77.82
822,source place,BLACK+DECKER,Hand Tools,15.09,291.55
823,maintain spring,BLACK+DECKER,Outdoor,24.26,27.0
824,make improve,BLACK+DECKER,Outdoor,111.99,240.02
825,far although,BOSTITCH,Accessories,37.95,109.98
826,claim culture,BOSTITCH,Power Tools,61.98,30.5
827,of recognize,CRAFTSMAN,Accessories,80.24,276.98
828,staff rate,CRAFTSMAN,Hand Tools,111.57,59.1
829,popular Republican,BLACK+DECKER,Hand Tools,25.85,174.5
830,class opportunity,STANLEY,Outdoor,66.89,96.74
831,five single,DEWALT,Outdoor,77.91,38.25
832,knowledge manager,BOSTITCH,Power Tools,85.72,33.98
833,other base,STANLEY,Accessories,124.57,52.36
834,teach card,PORTER CABLE,Hand Tools,34.03,39.98
835,customer including,BOSTITCH,Outdoor,123.1,232.96
836,any form,BOSTITCH,Power Tools,107.0,155.96
837,those line,CRAFTSMAN,Hand Tools,87.82,116.01
838,recent claim,DEWALT,Outdoor,107.93,137.14
839,talk memory,DEWALT,Hand Tools,67.68,280.11
840,myself remember,PORTER CABLE,Power Tools,29.38,275.01
841,message should,PORTER CABLE,Power Tools,103.21,220.39
842,assume better,BOSTITCH,Hand Tools,83.45,267.71
843,computer official,BLACK+DECKER,Accessories,99.51,109.5
844,score avoid,CRAFTSMAN,Hand Tools,57.32,126.71
845,smile case,CRAFTSMAN,Outdoor,136.96,191.84
846,benefit few,BOSTITCH,Accessories,92.23,194.62
847,street score,STANLEY,Outdoor,21.96,154.88
848,yeah occur,BLACK+DECKER,Hand Tools,72.97,132.18
849,together test,BOSTITCH,Accessories,115.89,296.13
850,son stuff,BLACK+DECKER,Outdoor,121.18,249.91
851,program hit,BLACK+DECKER,Hand Tools,79.24,141.79
852,us now,BLACK+DECKER,Hand Tools,135.26,223.64
853,career magazine,BOSTITCH,Accessories,47.47,95.48
854,up no,CRAFTSMAN,Hand Tools,67.48,48.05
855,blood well,CRAFTSMAN,Power Tools,135.8,118.68
856,campaign responsibility,BLACK+DECKER,Outdoor,135.48,132.83
857,attack before,STANLEY,Outdoor,106.0,24.63
858,half story,DEWALT,Hand Tools,130.26,248.14
859,indicate structure,BOSTITCH,Hand Tools,22.43,120.57
860,personal condition,DEWALT,Power Tools,131.1,182.52
861,finish seem,STANLEY,Accessories,54.89,40.71
862,your heavy,BOSTITCH,Hand Tools,34.97,69.0
863,affect already,BLACK+DECKER,Hand Tools,43.51,269.11
864,change rather,CRAFTSMAN,Hand Tools,68.52,190.43
865,market would,DEWALT,Hand Tools,45.17,286.08
866,owner next,PORTER CABLE,Outdoor,54.88,299.65
867,research real,PORTER CABLE,Hand Tools,28.9,124.12
868,discussion dream,STANLEY,Outdoor,51.46,103.66
869,according to,BLACK+DECKER,Hand Tools,90.12,260.34
870,draw program,DEWALT,Accessories,71.86,299.61
871,scene through,BLACK+DECKER,Power Tools,58.54,196.3
872,letter real,DEWALT,Accessories,114.5,242.64
873,standard painting,STANLEY,Hand Tools,135.09,238.89
874,behind law,STANLEY,Hand Tools,115.95,119.5
875,TV call,PORTER CABLE,Hand Tools,56.48,180.8
876,use page,BLACK+DECKER,Accessories,114.22,253.26
877,product great,BOSTITCH,Hand Tools,31.28,212.67
878,soon main,PORTER CABLE,Accessories,28.24,25.93
879,style charge,BLACK+DECKER,Outdoor,58.39,114.28
880,kid meeting,PORTER CABLE,Power Tools,123.08,60.45
881,production than,BOSTITCH,Power Tools,44.49,85.23
882,often wife,CRAFTSMAN,Accessories,18.86,273.54
883,value writer,CRAFTSMAN,Outdoor,28.44,30.33
884,like particular,CRAFTSMAN,Accessories,130.22,81.54
885,senior manage,CRAFTSMAN,Outdoor,98.73,106.68
886,pattern enjoy,DEWALT,Hand Tools,45.45,192.73
887,letter parent,CRAFTSMAN,Outdoor,87.74,169.55
